DRUG,DOSE,ID,OBS,TIME,TIME_UNIT,EVID,CENS,AMT,TINF,WT,UNIT,YTYPE,YNAME,MDV,STUDY,SPECIES,SEX
Docetaxel,10,5140,1.72,552,hours,0,0,.,.,0.204,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,1.14,-48,hours,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,1.32,72,hours,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,0.97,144,hours,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,1.45,216,hours,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,1.53,288,hours,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,0.96,360,hours,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,1.36,480,hours,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,1.72,552,hours,0,0,.,.,0.2104,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,1.14,-48,hours,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,0.29,72,hours,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,0.99,144,hours,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,6.13,216,hours,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,3.35,288,hours,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,0.9,360,hours,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,1.38,480,hours,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,1.08,552,hours,0,0,.,.,0.1989,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,0.81,-48,hours,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,0.7,72,hours,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,0.87,144,hours,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,2.97,216,hours,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,1.72,288,hours,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,1.97,360,hours,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,2.17,480,hours,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,1.01,552,hours,0,0,.,.,0.1977,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,1.33,-48,hours,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,0.49,72,hours,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,1,144,hours,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,3.73,216,hours,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,4.76,288,hours,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,1.67,360,hours,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,1.74,480,hours,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,2.91,552,hours,0,0,.,.,0.1949,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,1.48,-48,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,0.5,24,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,1.36,96,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,3.13,168,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,2.33,240,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,3.07,312,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,3.58,384,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,2.78,552,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,1.44,-48,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,0.45,24,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,0.67,96,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,1.92,168,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,1,240,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,1.15,312,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,1.8,384,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,1.14,552,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,1.72,-48,hours,0,0,.,.,0.1847,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,0.52,24,hours,0,0,.,.,0.1847,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,0.75,96,hours,0,0,.,.,0.1847,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,1.71,168,hours,0,0,.,.,0.1847,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,1.61,240,hours,0,0,.,.,0.1847,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,1.65,312,hours,0,0,.,.,0.1847,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,2.36,384,hours,0,0,.,.,0.1847,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,1.84,552,hours,0,0,.,.,0.1847,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,1.28,-48,hours,0,0,.,.,0.2108,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,0.54,24,hours,0,0,.,.,0.2108,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,1.6,96,hours,0,0,.,.,0.2108,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,2.67,168,hours,0,0,.,.,0.2108,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,1.5,240,hours,0,0,.,.,0.2108,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,2.67,312,hours,0,0,.,.,0.2108,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,1.51,384,hours,0,0,.,.,0.2108,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,2.56,552,hours,0,0,.,.,0.2108,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,1.77,-48,hours,0,0,.,.,0.1936,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,0.98,48,hours,0,0,.,.,0.1936,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,1.22,120,hours,0,0,.,.,0.1936,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,1.77,192,hours,0,0,.,.,0.1936,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,2.08,264,hours,0,0,.,.,0.1936,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,1.55,336,hours,0,0,.,.,0.1936,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,1.83,432,hours,0,0,.,.,0.1936,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,1.87,552,hours,0,0,.,.,0.1936,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,1.03,-48,hours,0,0,.,.,0.193,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,0.55,48,hours,0,0,.,.,0.193,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,1.38,120,hours,0,0,.,.,0.193,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,2.46,192,hours,0,0,.,.,0.193,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,1.07,264,hours,0,0,.,.,0.193,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,1.78,336,hours,0,0,.,.,0.193,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,1.37,432,hours,0,0,.,.,0.193,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,1.29,552,hours,0,0,.,.,0.193,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,1.27,-48,hours,0,0,.,.,0.1993,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,0.98,48,hours,0,0,.,.,0.1993,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,1.43,120,hours,0,0,.,.,0.1993,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,2.22,192,hours,0,0,.,.,0.1993,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,2.08,264,hours,0,0,.,.,0.1993,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,2.01,336,hours,0,0,.,.,0.1993,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,2.73,432,hours,0,0,.,.,0.1993,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,2.25,552,hours,0,0,.,.,0.1993,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,1.95,-48,hours,0,0,.,.,0.2071,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,0.96,48,hours,0,0,.,.,0.2071,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,2.01,120,hours,0,0,.,.,0.2071,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,2.87,192,hours,0,0,.,.,0.2071,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,1.09,264,hours,0,0,.,.,0.2071,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,2.8,336,hours,0,0,.,.,0.2071,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,1.61,432,hours,0,0,.,.,0.2071,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,1.62,552,hours,0,0,.,.,0.2071,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,1.93,-48,hours,0,0,.,.,0.2157,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,2.51,72,hours,0,0,.,.,0.2157,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,2.44,144,hours,0,0,.,.,0.2157,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,3.7,216,hours,0,0,.,.,0.2157,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,2.83,288,hours,0,0,.,.,0.2157,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,2.47,360,hours,0,0,.,.,0.2157,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,2.13,480,hours,0,0,.,.,0.2157,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,2.36,552,hours,0,0,.,.,0.2157,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,1.13,-48,hours,0,0,.,.,0.2154,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,1.6,72,hours,0,0,.,.,0.2154,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,2.31,144,hours,0,0,.,.,0.2154,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,2.04,216,hours,0,0,.,.,0.2154,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,1.34,288,hours,0,0,.,.,0.2154,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,1.55,360,hours,0,0,.,.,0.2154,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,1.76,480,hours,0,0,.,.,0.2154,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,2,552,hours,0,0,.,.,0.2154,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,1.18,-48,hours,0,0,.,.,0.195,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,1.16,72,hours,0,0,.,.,0.195,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,2.03,144,hours,0,0,.,.,0.195,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,1.21,216,hours,0,0,.,.,0.195,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,1.97,288,hours,0,0,.,.,0.195,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,2.23,360,hours,0,0,.,.,0.195,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,1.96,480,hours,0,0,.,.,0.195,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,1.76,552,hours,0,0,.,.,0.195,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.92,-48,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.57,72,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,1.05,144,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.96,216,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.66,288,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,1.46,360,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,1.36,480,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,1.69,552,hours,0,0,.,.,0.2101,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5157,1.22,-48,hours,0,0,.,.,0.2177,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,1.67,-48,hours,0,0,.,.,0.1918,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,1.69,24,hours,0,0,.,.,0.1918,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,0.8,96,hours,0,0,.,.,0.1918,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,1.47,168,hours,0,0,.,.,0.1918,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,1.15,240,hours,0,0,.,.,0.1918,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,1.92,312,hours,0,0,.,.,0.1918,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,1.51,384,hours,0,0,.,.,0.1918,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,1.74,552,hours,0,0,.,.,0.1918,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,1.87,-48,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,1.88,24,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,1.31,96,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,2.32,168,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,1.98,240,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,1.51,312,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,1.49,384,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,3.01,552,hours,0,0,.,.,0.1991,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5160,1.08,-48,hours,0,0,.,.,0.2142,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,1.52,-48,hours,0,0,.,.,0.1875,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,1.18,48,hours,0,0,.,.,0.1875,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,0.92,120,hours,0,0,.,.,0.1875,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,3.03,192,hours,0,0,.,.,0.1875,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,1.87,264,hours,0,0,.,.,0.1875,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,1.79,336,hours,0,0,.,.,0.1875,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,2.13,432,hours,0,0,.,.,0.1875,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,2.1,552,hours,0,0,.,.,0.1875,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,0.51,-48,hours,0,0,.,.,0.2044,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,0.89,48,hours,0,0,.,.,0.2044,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,0.76,120,hours,0,0,.,.,0.2044,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,1.47,192,hours,0,0,.,.,0.2044,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,0.69,264,hours,0,0,.,.,0.2044,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,1.3,336,hours,0,0,.,.,0.2044,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,1.17,432,hours,0,0,.,.,0.2044,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,1.29,552,hours,0,0,.,.,0.2044,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5163,1.82,-48,hours,0,0,.,.,0.2074,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5163,0.75,48,hours,0,0,.,.,0.2074,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5163,0.66,120,hours,0,0,.,.,0.2074,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5163,2.5,192,hours,0,0,.,.,0.2074,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5163,1.51,264,hours,0,0,.,.,0.2074,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5163,1.77,336,hours,0,0,.,.,0.2074,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5163,1.61,432,hours,0,0,.,.,0.2074,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5163,2.81,552,hours,0,0,.,.,0.2074,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5164,2.11,-48,hours,0,0,.,.,0.196,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5164,1.3,48,hours,0,0,.,.,0.196,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5164,0.8,120,hours,0,0,.,.,0.196,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5164,2.37,192,hours,0,0,.,.,0.196,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5164,1.9,264,hours,0,0,.,.,0.196,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5164,1.51,336,hours,0,0,.,.,0.196,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5164,1.54,432,hours,0,0,.,.,0.196,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5164,2.45,552,hours,0,0,.,.,0.196,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5165,2.83,-48,hours,0,0,.,.,0.1869,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5165,1.25,72,hours,0,0,.,.,0.1869,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5165,1.85,144,hours,0,0,.,.,0.1869,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5165,1.36,216,hours,0,0,.,.,0.1869,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5165,1.72,288,hours,0,0,.,.,0.1869,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5165,1.24,360,hours,0,0,.,.,0.1869,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5165,1.18,480,hours,0,0,.,.,0.1869,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5165,2.44,552,hours,0,0,.,.,0.1869,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5166,1.45,-48,hours,0,0,.,.,0.199,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5166,1.84,72,hours,0,0,.,.,0.199,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5166,1.3,144,hours,0,0,.,.,0.199,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5166,1.44,216,hours,0,0,.,.,0.199,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5166,1.48,288,hours,0,0,.,.,0.199,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5166,2.83,360,hours,0,0,.,.,0.199,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5166,3.74,480,hours,0,0,.,.,0.199,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5166,2.88,552,hours,0,0,.,.,0.199,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5167,0.71,-48,hours,0,0,.,.,0.192,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5167,1.01,72,hours,0,0,.,.,0.192,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5167,0.96,144,hours,0,0,.,.,0.192,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
Irinotecan,68,5167,0.78,216,hours,0,0,.,.,0.192,10^3/mcL,6,Neutrophiles absolute,0,0470-2008,Rat,Male
